,Date,USD,EUR,EXMP1,EXMP2,EXMP3,EXMP4
517,2019-06-02,8485.91,9505.92,1781.0,1026.48,,
518,2019-06-03,8485.91,9505.92,1781.0,1026.48,,
519,2019-06-04,8513.57,9507.1,1781.0,1026.48,,
520,2019-06-05,8513.57,9507.1,1781.0,1026.48,,
521,2019-06-06,8513.57,9507.1,1781.0,1026.48,,
522,2019-06-07,8513.57,9507.1,1781.0,1026.48,,
523,2019-06-08,8513.57,9507.1,1781.0,1026.48,,
524,2019-06-09,8513.57,9507.1,1781.0,1026.48,,
525,2019-06-10,8513.57,9507.1,1781.0,1026.48,,
526,2019-06-11,8518.68,9652.52,1781.0,1026.48,,
527,2019-06-12,8518.68,9652.52,1781.0,1026.48,,
528,2019-06-13,8518.68,9652.52,1781.0,1026.48,,
529,2019-06-14,8518.68,9652.52,1781.0,1026.48,,
530,2019-06-15,8518.68,9652.52,1781.0,1026.48,,
531,2019-06-16,8518.68,9652.52,1781.0,1026.48,,
532,2019-06-17,8518.68,9652.52,1781.0,1026.48,,
533,2019-06-18,8535.74,9566.0,1781.0,1026.48,,
534,2019-06-19,8535.74,9566.0,1781.0,1026.48,,
535,2019-06-20,8535.74,9566.0,1781.0,1026.48,,
536,2019-06-21,8535.74,9566.0,1781.0,1026.48,,
537,2019-06-22,8535.74,9566.0,1781.0,1026.48,,
538,2019-06-23,8535.74,9566.0,1781.0,1026.48,,
539,2019-06-24,8535.74,9566.0,1781.0,1026.48,,
540,2019-06-25,8562.34,9731.96,1781.0,1026.48,,
541,2019-06-26,8562.34,9731.96,1781.0,1026.48,,
542,2019-06-27,8562.34,9731.96,1781.0,1026.48,,
543,2019-06-28,8562.34,9731.96,1781.0,1026.48,,
544,2019-06-29,8562.34,9731.96,1781.0,1026.48,,
545,2019-06-30,8562.34,9731.96,1756.0,1026.48,,
546,2019-07-01,8562.34,9731.96,1756.0,1012.77,,
547,2019-07-02,8574.74,9747.76,1756.0,1012.77,,
548,2019-07-03,8574.74,9747.76,1756.0,1012.77,,
549,2019-07-04,8574.74,9747.76,1756.0,1012.77,,
550,2019-07-05,8574.74,9747.76,1756.0,1012.77,,
551,2019-07-06,8574.74,9747.76,1756.0,1012.77,,
552,2019-07-07,8574.74,9747.76,1756.0,1012.77,,
553,2019-07-08,8574.74,9747.76,1756.0,1012.77,,
554,2019-07-09,8578.36,9628.35,1756.0,1012.77,,
555,2019-07-10,8578.36,9628.35,1756.0,1012.77,,
556,2019-07-11,8578.36,9628.35,1756.0,1012.77,,
557,2019-07-12,8578.36,9628.35,1756.0,1012.77,,
558,2019-07-13,8578.36,9628.35,1756.0,1012.77,,
559,2019-07-14,8578.36,9628.35,1756.0,1012.77,,
560,2019-07-15,8578.36,9628.35,1756.0,1012.77,,
561,2019-07-16,8584.5,9673.87,1756.0,1012.77,,
562,2019-07-17,8584.5,9673.87,1756.0,1012.77,,
563,2019-07-18,8584.5,9673.87,1756.0,1012.77,,
564,2019-07-19,8584.5,9673.87,1756.0,1012.77,,
565,2019-07-20,8584.5,9673.87,1756.0,1012.77,,
566,2019-07-21,8584.5,9673.87,1756.0,1012.77,,
567,2019-07-22,8584.5,9673.87,1756.0,1012.77,,
568,2019-07-23,8624.51,9676.7,1756.0,1012.77,,
569,2019-07-24,8624.51,9676.7,1756.0,1012.77,,
570,2019-07-25,8624.51,9676.7,1756.0,1012.77,,
571,2019-07-26,8624.51,9676.7,1756.0,1012.77,,
572,2019-07-27,8624.51,9676.7,1756.0,1012.77,,
573,2019-07-28,8624.51,9676.7,1756.0,1012.77,,
574,2019-07-29,8624.51,9676.7,1756.0,1012.77,,
575,2019-07-30,8666.71,9641.71,1756.0,1012.77,,
576,2019-07-31,8666.71,9641.71,1797.0,1012.77,,
577,2019-08-01,8666.71,9641.71,1797.0,933.8945,,
578,2019-08-02,8666.71,9641.71,1797.0,933.8945,,
579,2019-08-03,8666.71,9641.71,1797.0,933.8945,,
580,2019-08-04,8666.71,9641.71,1797.0,933.8945,,
581,2019-08-05,8666.71,9641.71,1797.0,933.8945,,
582,2019-08-06,8704.87,9668.5,1797.0,933.8945,,
583,2019-08-07,8704.87,9668.5,1797.0,933.8945,,
584,2019-08-08,8704.87,9668.5,1797.0,933.8945,,
585,2019-08-09,8704.87,9668.5,1797.0,933.8945,,
586,2019-08-10,8882.0,9928.3,1797.0,933.8945,,
587,2019-08-11,8882.0,9928.3,1797.0,933.8945,,
588,2019-08-12,8882.0,9928.3,1797.0,933.8945,,
589,2019-08-13,8882.0,9928.3,1797.0,933.8945,,
590,2019-08-14,8882.0,9928.3,1797.0,933.8945,,
591,2019-08-15,8882.0,9928.3,1797.0,933.8945,,
592,2019-08-16,9061.0,10092.14,1797.0,933.8945,,
593,2019-08-17,9061.0,10092.14,1797.0,933.8945,,
594,2019-08-18,9061.0,10092.14,1797.0,933.8945,,
595,2019-08-19,9061.0,10092.14,1797.0,933.8945,,
596,2019-08-20,9061.0,10092.14,1797.0,933.8945,,
597,2019-08-21,9384.0,10393.72,1797.0,933.8945,,
598,2019-08-22,9384.0,10393.72,1797.0,933.8945,,
599,2019-08-23,9384.0,10393.72,1797.0,933.8945,,
600,2019-08-24,9384.0,10393.72,1797.0,933.8945,,
601,2019-08-25,9384.0,10393.72,1797.0,933.8945,,
602,2019-08-26,9384.0,10393.72,1797.0,933.8945,,
603,2019-08-27,9373.93,10446.31,1797.0,933.8945,,
604,2019-08-28,9373.93,10446.31,1797.0,933.8945,,
605,2019-08-29,9373.93,10446.31,1797.0,933.8945,,
606,2019-08-30,9373.93,10446.31,1797.0,933.8945,,
607,2019-08-31,9373.93,10446.31,1741.0,933.8945,,
608,2019-09-01,9373.93,10446.31,1741.0,878.572,,
609,2019-09-02,9373.93,10446.31,1741.0,878.572,,
610,2019-09-03,9373.93,10446.31,1741.0,878.572,,
611,2019-09-04,9373.93,10446.31,1741.0,878.572,,
612,2019-09-05,9384.57,10296.75,1741.0,878.572,,
613,2019-09-06,9384.57,10296.75,1741.0,878.572,,
614,2019-09-07,9384.57,10296.75,1741.0,878.572,,
615,2019-09-08,9384.57,10296.75,1741.0,878.572,,
616,2019-09-09,9384.57,10296.75,1741.0,878.572,,
617,2019-09-10,9395.63,10360.56,1741.0,878.572,,
618,2019-09-11,9395.63,10360.56,1741.0,878.572,,
619,2019-09-12,9395.63,10360.56,1741.0,878.572,,
620,2019-09-13,9395.63,10360.56,1741.0,878.572,,
621,2019-09-14,9395.63,10360.56,1741.0,878.572,,
622,2019-09-15,9395.63,10360.56,1741.0,878.572,,
623,2019-09-16,9395.63,10360.56,1741.0,878.572,,
624,2019-09-17,9411.3,10421.13,1741.0,878.572,,
625,2019-09-18,9411.3,10421.13,1741.0,878.572,,
626,2019-09-19,9411.3,10421.13,1741.0,878.572,,
627,2019-09-20,9411.3,10421.13,1741.0,878.572,,
628,2019-09-21,9411.3,10421.13,1741.0,878.572,,
629,2019-09-22,9411.3,10421.13,1741.0,878.572,,
630,2019-09-23,9411.3,10421.13,1741.0,878.572,,
631,2019-09-24,9424.54,10383.02,1741.0,878.572,,
632,2019-09-25,9424.54,10383.02,1741.0,878.572,,
633,2019-09-26,9424.54,10383.02,1741.0,878.572,,
634,2019-09-27,9424.54,10383.02,1741.0,878.572,,
635,2019-09-28,9424.54,10383.02,1741.0,878.572,,
636,2019-09-29,9424.54,10383.02,1741.0,878.572,,
637,2019-09-30,9424.54,10383.02,1754.0,878.572,,
638,2019-10-01,9446.65,10332.75,1754.0,917.32,,
639,2019-10-02,9446.65,10332.75,1754.0,917.32,,
640,2019-10-03,9446.65,10332.75,1754.0,917.32,,
641,2019-10-04,9446.65,10332.75,1754.0,917.32,,
642,2019-10-05,9446.65,10332.75,1754.0,917.32,,
643,2019-10-06,9446.65,10332.75,1754.0,917.32,,
644,2019-10-07,9446.65,10332.75,1754.0,917.32,,
645,2019-10-08,9433.34,10354.03,1754.0,917.32,,
646,2019-10-09,9433.34,10354.03,1754.0,917.32,,
647,2019-10-10,9433.34,10354.03,1754.0,917.32,,
648,2019-10-11,9433.34,10354.03,1754.0,917.32,,
649,2019-10-12,9433.34,10354.03,1754.0,917.32,,
650,2019-10-13,9433.34,10354.03,1754.0,917.32,,
651,2019-10-14,9433.34,10354.03,1754.0,917.32,,
652,2019-10-15,9455.24,10438.58,1754.0,917.32,,
653,2019-10-16,9455.24,10438.58,1754.0,917.32,,
654,2019-10-17,9455.24,10438.58,1754.0,917.32,,
655,2019-10-18,9455.24,10438.58,1754.0,917.32,,
656,2019-10-19,9455.24,10438.58,1754.0,917.32,,
657,2019-10-20,9455.24,10438.58,1754.0,917.32,,
658,2019-10-21,9455.24,10438.58,1754.0,917.32,,
659,2019-10-22,9448.53,10553.06,1754.0,917.32,,
660,2019-10-23,9448.53,10553.06,1754.0,917.32,,
661,2019-10-24,9448.53,10553.06,1754.0,917.32,,
662,2019-10-25,9448.53,10553.06,1754.0,917.32,,
663,2019-10-26,9448.53,10553.06,1754.0,917.32,,
664,2019-10-27,9448.53,10553.06,1754.0,917.32,,
665,2019-10-28,9448.53,10553.06,1754.0,917.32,,
666,2019-10-29,9463.37,10483.52,1754.0,917.32,,
667,2019-10-30,9463.37,10483.52,1754.0,917.32,,
668,2019-10-31,9463.37,10483.52,1726.0,917.32,,
669,2019-11-01,9463.37,10483.52,1726.0,964.116,,
670,2019-11-02,9463.37,10483.52,1726.0,964.116,,
671,2019-11-03,9463.37,10483.52,1726.0,964.116,,
672,2019-11-04,9463.37,10483.52,1726.0,964.116,,
673,2019-11-05,9467.27,10570.21,1726.0,964.116,,
674,2019-11-06,9467.27,10570.21,1726.0,964.116,,
675,2019-11-07,9467.27,10570.21,1726.0,964.116,,
676,2019-11-08,9467.27,10570.21,1726.0,964.116,,
677,2019-11-09,9467.27,10570.21,1726.0,964.116,,
678,2019-11-10,9467.27,10570.21,1726.0,964.116,,
679,2019-11-11,9467.27,10570.21,1726.0,964.116,,
680,2019-11-12,9490.77,10455.03,1726.0,964.116,,
681,2019-11-13,9490.77,10455.03,1726.0,964.116,,
682,2019-11-14,9490.77,10455.03,1726.0,964.116,,
683,2019-11-15,9490.77,10455.03,1726.0,964.116,,
684,2019-11-16,9490.77,10455.03,1726.0,964.116,,
685,2019-11-17,9490.77,10455.03,1726.0,964.116,,
686,2019-11-18,9490.77,10455.03,1726.0,964.116,,
687,2019-11-19,9500.96,10498.56,1726.0,964.116,,
688,2019-11-20,9500.96,10498.56,1726.0,964.116,,
689,2019-11-21,9500.96,10498.56,1726.0,964.116,,
690,2019-11-22,9500.96,10498.56,1726.0,964.116,,
691,2019-11-23,9500.96,10498.56,1726.0,964.116,,
692,2019-11-24,9500.96,10498.56,1726.0,964.116,,
693,2019-11-25,9500.96,10498.56,1726.0,964.116,,
694,2019-11-26,9494.68,10465.04,1726.0,964.116,,
695,2019-11-27,9494.68,10465.04,1726.0,964.116,,
696,2019-11-28,9494.68,10465.04,1726.0,964.116,,
697,2019-11-29,9494.68,10465.04,1726.0,964.116,,
698,2019-11-30,9494.68,10465.04,1775.0,964.116,,
699,2019-12-01,9494.68,10465.04,1775.0,953.504,,
700,2019-12-02,9494.68,10465.04,1775.0,953.504,,
701,2019-12-03,9510.99,10476.36,1775.0,953.504,,
702,2019-12-04,9510.99,10476.36,1775.0,953.504,,
703,2019-12-05,9510.99,10476.36,1775.0,953.504,,
704,2019-12-06,9510.99,10476.36,1775.0,953.504,,
705,2019-12-07,9510.99,10476.36,1775.0,953.504,,
706,2019-12-08,9510.99,10476.36,1775.0,953.504,,
707,2019-12-09,9510.99,10476.36,1775.0,953.504,,
708,2019-12-10,9537.55,10545.67,1775.0,953.504,,
709,2019-12-11,9537.55,10545.67,1775.0,953.504,,
710,2019-12-12,9537.55,10545.67,1775.0,953.504,,
711,2019-12-13,9537.55,10545.67,1775.0,953.504,,
712,2019-12-14,9537.55,10545.67,1775.0,953.504,,
713,2019-12-15,9537.55,10545.67,1775.0,953.504,,
714,2019-12-16,9537.55,10545.67,1775.0,953.504,,
715,2019-12-17,9532.4,10599.08,1775.0,953.504,,
716,2019-12-18,9532.4,10599.08,1775.0,953.504,,
717,2019-12-19,9532.4,10599.08,1775.0,953.504,,
718,2019-12-20,9532.4,10599.08,1775.0,953.504,,
719,2019-12-21,9532.4,10599.08,1775.0,953.504,,
720,2019-12-22,9532.4,10599.08,1775.0,953.504,,
721,2019-12-23,9532.4,10599.08,1775.0,953.504,,
722,2019-12-24,9516.37,10542.23,1775.0,953.504,,
723,2019-12-25,9516.37,10542.23,1775.0,953.504,,
724,2019-12-26,9516.37,10542.23,1775.0,953.504,,
725,2019-12-27,9516.37,10542.23,1775.0,953.504,,
726,2019-12-28,9516.37,10542.23,1775.0,953.504,,
727,2019-12-29,9516.37,10542.23,1775.0,953.504,,
728,2019-12-30,9516.37,10542.23,1775.0,953.504,,
729,2019-12-31,9507.56,10624.7,1771.0,953.504,,
730,2020-01-01,9507.56,10624.7,1771.0,935.858,,
731,2020-01-02,9507.56,10624.7,1771.0,935.858,,
732,2020-01-03,9507.56,10624.7,1771.0,935.858,,
733,2020-01-04,9507.56,10624.7,1771.0,935.858,,
734,2020-01-05,9507.56,10624.7,1771.0,935.858,,
735,2020-01-06,9507.56,10624.7,1771.0,935.858,,
736,2020-01-07,9507.89,10608.9,1771.0,935.858,,
737,2020-01-08,9507.89,10608.9,1771.0,935.858,,
738,2020-01-09,9507.89,10608.9,1771.0,935.858,,
739,2020-01-10,9507.89,10608.9,1771.0,935.858,,
740,2020-01-11,9507.89,10608.9,1771.0,935.858,,
741,2020-01-12,9507.89,10608.9,1771.0,935.858,,
742,2020-01-13,9507.89,10608.9,1771.0,935.858,,
743,2020-01-14,9550.76,10620.45,1771.0,935.858,,
744,2020-01-15,9550.76,10620.45,1771.0,935.858,,
745,2020-01-16,9550.76,10620.45,1771.0,935.858,,
746,2020-01-17,9550.76,10620.45,1771.0,935.858,,
747,2020-01-18,9550.76,10620.45,1771.0,935.858,,
748,2020-01-19,9550.76,10620.45,1771.0,935.858,,
749,2020-01-20,9550.76,10620.45,1771.0,935.858,,
750,2020-01-21,9547.05,10585.77,1771.0,935.858,,
751,2020-01-22,9547.05,10585.77,1771.0,935.858,,
752,2020-01-23,9547.05,10585.77,1771.0,935.858,,
753,2020-01-24,9547.05,10585.77,1771.0,935.858,,
754,2020-01-25,9547.05,10585.77,1771.0,935.858,,
755,2020-01-26,9547.05,10585.77,1771.0,935.858,,
756,2020-01-27,9547.05,10585.77,1771.0,935.858,,
757,2020-01-28,9563.33,10541.66,1771.0,935.858,,
758,2020-01-29,9563.33,10541.66,1771.0,935.858,,
759,2020-01-30,9563.33,10541.66,1771.0,935.858,,
760,2020-01-31,9563.33,10541.66,1773.0,935.858,,
761,2020-02-01,9563.33,10541.66,1773.0,941.655,,
762,2020-02-02,9563.33,10541.66,1773.0,941.655,,
763,2020-02-03,9563.33,10541.66,1773.0,941.655,,
764,2020-02-04,9541.74,10584.65,1773.0,941.655,,
765,2020-02-05,9541.74,10584.65,1773.0,941.655,,
766,2020-02-06,9541.74,10584.65,1773.0,941.655,,
767,2020-02-07,9541.74,10584.65,1773.0,941.655,,
768,2020-02-08,9541.74,10584.65,1773.0,941.655,,
769,2020-02-09,9541.74,10584.65,1773.0,941.655,,
770,2020-02-10,9541.74,10584.65,1773.0,941.655,,
771,2020-02-11,9539.16,10438.7,1773.0,941.655,,
772,2020-02-12,9539.16,10438.7,1773.0,941.655,,
773,2020-02-13,9539.16,10438.7,1773.0,941.655,,
774,2020-02-14,9539.16,10438.7,1773.0,941.655,,
775,2020-02-15,9539.16,10438.7,1773.0,941.655,,
776,2020-02-16,9539.16,10438.7,1773.0,941.655,,
777,2020-02-17,9539.16,10438.7,1773.0,941.655,,
778,2020-02-18,9528.49,10319.35,1773.0,941.655,,
779,2020-02-19,9528.49,10319.35,1773.0,941.655,,
780,2020-02-20,9528.49,10319.35,1773.0,941.655,,
781,2020-02-21,9528.49,10319.35,1773.0,941.655,,
782,2020-02-22,9528.49,10319.35,1773.0,941.655,,
783,2020-02-23,9528.49,10319.35,1773.0,941.655,,
784,2020-02-24,9528.49,10319.35,1773.0,941.655,,
785,2020-02-25,9526.28,10329.35,1773.0,941.655,,
786,2020-02-26,9526.28,10329.35,1773.0,941.655,,
787,2020-02-27,9526.28,10329.35,1773.0,941.655,,
788,2020-02-28,9526.28,10329.35,1773.0,941.655,,
789,2020-02-29,9526.28,10329.35,1688.0,941.655,,
790,2020-03-01,9526.28,10329.35,1688.0,776.6,,
791,2020-03-02,9526.28,10329.35,1688.0,776.6,,
792,2020-03-03,9513.84,10489.01,1688.0,776.6,,
793,2020-03-04,9513.84,10489.01,1688.0,776.6,,
794,2020-03-05,9513.84,10489.01,1688.0,776.6,,
795,2020-03-06,9513.84,10489.01,1688.0,776.6,,
796,2020-03-07,9513.84,10489.01,1688.0,776.6,,
797,2020-03-08,9513.84,10489.01,1688.0,776.6,,
798,2020-03-09,9513.84,10489.01,1688.0,776.6,,
799,2020-03-10,9500.54,10721.36,1688.0,776.6,,
800,2020-03-11,9500.54,10721.36,1688.0,776.6,,
801,2020-03-12,9500.54,10721.36,1688.0,776.6,,
802,2020-03-13,9500.54,10721.36,1688.0,776.6,,
803,2020-03-14,9500.54,10721.36,1688.0,776.6,,
804,2020-03-15,9500.54,10721.36,1688.0,776.6,,
805,2020-03-16,9500.54,10721.36,1688.0,776.6,,
806,2020-03-17,9520.34,10572.34,1688.0,776.6,,
807,2020-03-18,9520.34,10572.34,1688.0,776.6,,
808,2020-03-19,9520.34,10572.34,1688.0,776.6,,
809,2020-03-20,9520.34,10572.34,1688.0,776.6,,
810,2020-03-21,9520.34,10572.34,1688.0,776.6,,
811,2020-03-22,9520.34,10572.34,1688.0,776.6,,
812,2020-03-23,9520.34,10572.34,1688.0,776.6,,
813,2020-03-24,9520.34,10572.34,1688.0,776.6,,
814,2020-03-25,9532.74,10220.05,1688.0,776.6,,
815,2020-03-26,9532.74,10220.05,1688.0,776.6,,
816,2020-03-27,9532.74,10220.05,1688.0,776.6,,
817,2020-03-28,9532.74,10220.05,1688.0,776.6,,
818,2020-03-29,9532.74,10220.05,1688.0,776.6,,
819,2020-03-30,9532.74,10220.05,1688.0,776.6,,
820,2020-03-31,9554.22,10637.67,1611.0,776.6,,
821,2020-04-01,9554.22,10637.67,1611.0,775.968,,
822,2020-04-02,9554.22,10637.67,1611.0,775.968,,
823,2020-04-03,9554.22,10637.67,1611.0,775.968,,
824,2020-04-04,9554.22,10637.67,1611.0,775.968,,
825,2020-04-05,9554.22,10637.67,1611.0,775.968,,
826,2020-04-06,9554.22,10637.67,1611.0,775.968,,
827,2020-04-07,9590.1,10364.98,1611.0,775.968,,
828,2020-04-08,9590.1,10364.98,1611.0,775.968,,
829,2020-04-09,9590.1,10364.98,1611.0,775.968,,
830,2020-04-10,9590.1,10364.98,1611.0,775.968,,
831,2020-04-11,9590.1,10364.98,1611.0,775.968,,
832,2020-04-12,9590.1,10364.98,1611.0,775.968,,
833,2020-04-13,9590.1,10364.98,1611.0,775.968,,
834,2020-04-14,9693.36,10599.69,1611.0,775.968,,
835,2020-04-15,9693.36,10599.69,1611.0,775.968,,
836,2020-04-16,10121.0,11111.85,1611.0,775.968,,
837,2020-04-17,10121.0,11111.85,1611.0,775.968,,
838,2020-04-18,10121.0,11111.85,1611.0,775.968,,
839,2020-04-19,10121.0,11111.85,1611.0,775.968,,
840,2020-04-20,10121.0,11111.85,1611.0,775.968,,
841,2020-04-21,10137.94,11026.02,1611.0,775.968,,
842,2020-04-22,10137.94,11026.02,1611.0,775.968,,
843,2020-04-23,10137.94,11026.02,1611.0,775.968,,
844,2020-04-24,10137.94,11026.02,1611.0,775.968,,
845,2020-04-25,10137.94,11026.02,1611.0,775.968,,
846,2020-04-26,10137.94,11026.02,1611.0,775.968,,
847,2020-04-27,10137.94,11026.02,1611.0,775.968,,
848,2020-04-28,10130.0,10960.66,1611.0,775.968,,
849,2020-04-29,10130.0,10960.66,1611.0,775.968,,
850,2020-04-30,10130.0,10960.66,1460.0,775.968,,
851,2020-05-01,10130.0,10960.66,1460.0,846.9045,,
852,2020-05-02,10130.0,10960.66,1460.0,846.9045,,
853,2020-05-03,10130.0,10960.66,1460.0,846.9045,,
854,2020-05-04,10130.0,10960.66,1460.0,846.9045,,
855,2020-05-05,10129.39,11125.11,1460.0,846.9045,,
856,2020-05-06,10129.39,11125.11,1460.0,846.9045,,
857,2020-05-07,10129.39,11125.11,1460.0,846.9045,,
858,2020-05-08,10129.39,11125.11,1460.0,846.9045,,
859,2020-05-09,10129.39,11125.11,1460.0,846.9045,,
860,2020-05-10,10129.39,11125.11,1460.0,846.9045,,
861,2020-05-11,10129.39,11125.11,1460.0,846.9045,,
862,2020-05-12,10137.2,10988.72,1460.0,846.9045,,
863,2020-05-13,10137.2,10988.72,1460.0,846.9045,,
864,2020-05-14,10137.2,10988.72,1460.0,846.9045,,
865,2020-05-15,10137.2,10988.72,1460.0,846.9045,,
866,2020-05-16,10137.2,10988.72,1460.0,846.9045,,
867,2020-05-17,10137.2,10988.72,1460.0,846.9045,,
868,2020-05-18,10137.2,10988.72,1460.0,846.9045,,
869,2020-05-19,10129.56,10955.12,1460.0,846.9045,,
870,2020-05-20,10129.56,10955.12,1460.0,846.9045,,
871,2020-05-21,10129.56,10955.12,1460.0,846.9045,,
872,2020-05-22,10129.56,10955.12,1460.0,846.9045,,
873,2020-05-23,10129.56,10955.12,1460.0,846.9045,,
874,2020-05-24,10129.56,10955.12,1460.0,846.9045,,
875,2020-05-25,10129.56,10955.12,1460.0,846.9045,,
876,2020-05-26,10139.3,11051.84,1460.0,846.9045,,
877,2020-05-27,10139.3,11051.84,1460.0,846.9045,,
878,2020-05-28,10139.3,11051.84,1460.0,846.9045,,
879,2020-05-29,10139.3,11051.84,1460.0,846.9045,,
880,2020-05-30,10139.3,11051.84,1460.0,846.9045,,
881,2020-05-31,10139.3,11051.84,1466.0,846.9045,,
882,2020-06-01,10139.3,11051.84,1466.0,875.885,,
883,2020-06-02,10148.31,11262.59,1466.0,875.885,,
884,2020-06-03,10148.31,11262.59,1466.0,875.885,,
885,2020-06-04,10148.31,11262.59,1466.0,875.885,,
886,2020-06-05,10148.31,11262.59,1466.0,875.885,,
887,2020-06-06,10148.31,11262.59,1466.0,875.885,,
888,2020-06-07,10148.31,11262.59,1466.0,875.885,,
889,2020-06-08,10148.31,11262.59,1466.0,875.885,,
890,2020-06-09,10153.19,11456.86,1466.0,875.885,,
891,2020-06-10,10153.19,11456.86,1466.0,875.885,,
892,2020-06-11,10153.19,11456.86,1466.0,875.885,,
893,2020-06-12,10153.19,11456.86,1466.0,875.885,,
894,2020-06-13,10153.19,11456.86,1466.0,875.885,,
895,2020-06-14,10153.19,11456.86,1466.0,875.885,,
896,2020-06-15,10153.19,11456.86,1466.0,875.885,,
897,2020-06-16,10151.9,11424.95,1466.0,875.885,,
898,2020-06-17,10151.9,11424.95,1466.0,875.885,,
899,2020-06-18,10151.9,11424.95,1466.0,875.885,,
900,2020-06-19,10151.9,11424.95,1466.0,875.885,,
901,2020-06-20,10151.9,11424.95,1466.0,875.885,,
902,2020-06-21,10151.9,11424.95,1466.0,875.885,,
903,2020-06-22,10151.9,11424.95,1466.0,875.885,,
904,2020-06-23,10172.76,11368.06,1466.0,875.885,,
905,2020-06-24,10172.76,11368.06,1466.0,875.885,,
906,2020-06-25,10172.76,11368.06,1466.0,875.885,,
907,2020-06-26,10172.76,11368.06,1466.0,875.885,,
908,2020-06-27,10172.76,11368.06,1466.0,875.885,,
909,2020-06-28,10172.76,11368.06,1466.0,875.885,,
910,2020-06-29,10172.76,11368.06,1466.0,875.885,,
911,2020-06-30,10173.38,11411.48,1569.0,875.885,,
912,2020-07-01,10173.38,11411.48,1569.0,986.592,,
913,2020-07-02,10173.38,11411.48,1569.0,986.592,,
914,2020-07-03,10173.38,11411.48,1569.0,986.592,,
915,2020-07-04,10173.38,11411.48,1569.0,986.592,,
916,2020-07-05,10173.38,11411.48,1569.0,986.592,,
917,2020-07-06,10173.38,11411.48,1569.0,986.592,,
918,2020-07-07,10184.73,11455.78,1569.0,986.592,,
919,2020-07-08,10184.73,11455.78,1569.0,986.592,,
920,2020-07-09,10184.73,11455.78,1569.0,986.592,,
921,2020-07-10,10184.73,11455.78,1569.0,986.592,,
922,2020-07-11,10184.73,11455.78,1569.0,986.592,,
923,2020-07-12,10184.73,11455.78,1569.0,986.592,,
924,2020-07-13,10184.73,11455.78,1569.0,986.592,,
925,2020-07-14,10194.96,11518.27,1569.0,986.592,,
926,2020-07-15,10194.96,11518.27,1569.0,986.592,,
927,2020-07-16,10194.96,11518.27,1569.0,986.592,,
928,2020-07-17,10194.96,11518.27,1569.0,986.592,,
929,2020-07-18,10194.96,11518.27,1569.0,986.592,,
930,2020-07-19,10194.96,11518.27,1569.0,986.592,,
931,2020-07-20,10194.96,11518.27,1569.0,986.592,,
932,2020-07-21,10210.39,11666.39,1569.0,986.592,,
933,2020-07-22,10210.39,11666.39,1569.0,986.592,,
934,2020-07-23,10210.39,11666.39,1569.0,986.592,,
935,2020-07-24,10210.39,11666.39,1569.0,986.592,,
936,2020-07-25,10210.39,11666.39,1569.0,986.592,,
937,2020-07-26,10210.39,11666.39,1569.0,986.592,,
938,2020-07-27,10210.39,11666.39,1569.0,986.592,,
939,2020-07-28,10207.69,11896.04,1569.0,986.592,,
940,2020-07-29,10207.69,11896.04,1569.0,986.592,,
941,2020-07-30,10207.69,11896.04,1569.0,986.592,,
942,2020-07-31,10207.69,11896.04,1644.0,986.592,,
943,2020-08-01,10207.69,11896.04,1644.0,980.39,,
944,2020-08-02,10207.69,11896.04,1644.0,980.39,,
945,2020-08-03,10207.69,11896.04,1644.0,980.39,,
946,2020-08-04,10209.86,12021.09,1644.0,980.39,,
947,2020-08-05,10209.86,12021.09,1644.0,980.39,,
948,2020-08-06,10209.86,12021.09,1644.0,980.39,,
949,2020-08-07,10209.86,12021.09,1644.0,980.39,,
950,2020-08-08,10209.86,12021.09,1644.0,980.39,,
951,2020-08-09,10209.86,12021.09,1644.0,980.39,,
952,2020-08-10,10209.86,12021.09,1644.0,980.39,,
953,2020-08-11,10231.71,12059.09,1644.0,980.39,,
954,2020-08-12,10231.71,12059.09,1644.0,980.39,,
955,2020-08-13,10231.71,12059.09,1644.0,980.39,,
956,2020-08-14,10231.71,12059.09,1644.0,980.39,,
957,2020-08-15,10231.71,12059.09,1644.0,980.39,,
958,2020-08-16,10231.71,12059.09,1644.0,980.39,,
959,2020-08-17,10231.71,12059.09,1644.0,980.39,,
960,2020-08-18,10246.71,12133.13,1644.0,980.39,,
961,2020-08-19,10246.71,12133.13,1644.0,980.39,,
962,2020-08-20,10246.71,12133.13,1644.0,980.39,,
963,2020-08-21,10246.71,12133.13,1644.0,980.39,,
964,2020-08-22,10246.71,12133.13,1644.0,980.39,,
965,2020-08-23,10246.71,12133.13,1644.0,980.39,,
966,2020-08-24,10246.71,12133.13,1644.0,980.39,,
967,2020-08-25,10262.87,12105.06,1644.0,980.39,,
968,2020-08-26,10262.87,12105.06,1644.0,980.39,,
969,2020-08-27,10262.87,12105.06,1644.0,980.39,,
970,2020-08-28,10262.87,12105.06,1644.0,980.39,,
971,2020-08-29,10262.87,12105.06,1644.0,980.39,,
972,2020-08-30,10262.87,12105.06,1644.0,980.39,,
973,2020-08-31,10262.87,12105.06,1791.0,980.39,,
974,2020-09-01,10262.87,12105.06,1791.0,981.088,,
975,2020-09-02,10262.87,12105.06,1791.0,981.088,,
976,2020-09-03,10270.08,12231.67,1791.0,981.088,,
977,2020-09-04,10270.08,12231.67,1791.0,981.088,,
